timestamp,tower_id,active_users,resource_block_util,backhaul_throughput_gbps
1783446869,TOWER_B,128,0.069,0.396
1783446870,TOWER_A,410,0.2514,0.994
1783446871,TOWER_B,52,0.0878,0.24
1783446872,TOWER_A,260,0.1107,0.978
1783446873,TOWER_B,129,0.0614,0.538
1783446874,TOWER_A,313,0.166,1.461
1783446875,TOWER_B,110,0.0819,0.471
1783446876,TOWER_A,226,0.1326,0.885
1783446877,TOWER_B,132,0.0631,0.438
1783446878,TOWER_A,358,0.1706,1.593
1783446879,TOWER_B,120,0.0869,0.3
1783446880,TOWER_A,162,0.086,0.777
1783446881,TOWER_B,149,0.0596,0.601
1783446882,TOWER_A,207,0.1014,0.635
1783446883,TOWER_B,71,0.05,0.339
1783446884,TOWER_A,493,0.2679,1.995
1783446885,TOWER_B,128,0.0502,0.361
1783446886,TOWER_A,185,0.0821,0.661
1783446887,TOWER_B,122,0.1152,0.367
1783446888,TOWER_A,174,0.1033,0.59
1783446889,TOWER_B,66,0.05,0.217
1783446890,TOWER_A,183,0.1092,0.625
1783446891,TOWER_B,146,0.0843,0.528
1783446892,TOWER_A,289,0.1424,0.627
1783446893,TOWER_B,51,0.05,0.185
1783446894,TOWER_A,424,0.2249,1.381
1783446895,TOWER_B,56,0.05,0.257
1783446896,TOWER_A,371,0.2039,1.239
1783446897,TOWER_B,144,0.05,0.553
1783446898,TOWER_A,186,0.1529,0.913
1783446899,TOWER_B,63,0.0831,0.159
1783446900,TOWER_A,278,0.1633,0.938
1783446901,TOWER_B,53,0.05,0.135
1783446902,TOWER_A,465,0.247,1.477
1783446903,TOWER_B,94,0.0638,0.264
1783446904,TOWER_A,472,0.2599,2.025
1783446905,TOWER_B,112,0.0873,0.36
1783446906,TOWER_A,367,0.2222,0.766
1783446907,TOWER_B,59,0.05,0.289
1783446908,TOWER_A,484,0.2551,1.845
1783446909,TOWER_B,94,0.0716,0.191
1783446910,TOWER_A,397,0.2344,1.622
1783446911,TOWER_B,135,0.0527,0.406
1783446912,TOWER_A,260,0.1353,0.603
1783446913,TOWER_B,137,0.073,0.318
1783446914,TOWER_A,453,0.2509,1.159
1783446915,TOWER_B,93,0.0502,0.384
1783446916,TOWER_A,369,0.223,0.838
1783446917,TOWER_B,104,0.0607,0.289
1783446918,TOWER_A,345,0.1933,0.763
1783446919,TOWER_B,67,0.05,0.318
1783446920,TOWER_A,296,0.1678,0.718
1783446921,TOWER_B,60,0.05,0.223
1783446922,TOWER_A,493,0.2643,2.281
1783446923,TOWER_B,103,0.05,0.322
1783446924,TOWER_A,189,0.1305,0.799
1783446925,TOWER_B,50,0.0634,0.247
1783446926,TOWER_A,283,0.1621,0.938
1783446927,TOWER_B,102,0.0854,0.218
1783446928,TOWER_A,340,0.1935,1.279
1783446929,TOWER_B,145,0.0528,0.642
1783446930,TOWER_A,312,0.1793,0.742
1783446931,TOWER_B,129,0.0649,0.458
1783446932,TOWER_A,210,0.1262,0.9
1783446933,TOWER_B,127,0.102,0.546
1783446934,TOWER_A,154,0.0754,0.65
1783446935,TOWER_B,82,0.0533,0.351
1783446936,TOWER_A,186,0.1206,0.662
1783446937,TOWER_B,56,0.0582,0.25
1783446938,TOWER_A,366,0.223,1.388
1783446939,TOWER_B,132,0.051,0.641
1783446940,TOWER_A,374,0.1855,1.077
1783446941,TOWER_B,74,0.0564,0.334
1783446942,TOWER_A,365,0.1951,1.4
1783446943,TOWER_B,118,0.05,0.506
1783446944,TOWER_A,288,0.1838,0.948
1783446945,TOWER_B,98,0.05,0.405
1783446946,TOWER_A,255,0.1743,1.1
1783446947,TOWER_B,123,0.0595,0.493
1783446948,TOWER_A,248,0.1228,0.966
1783446949,TOWER_B,53,0.05,0.241
1783446950,TOWER_A,317,0.1913,1.527
1783446951,TOWER_B,73,0.05,0.342
1783446952,TOWER_A,413,0.2673,0.929
1783446953,TOWER_B,95,0.0562,0.352
1783446954,TOWER_A,236,0.1276,0.548
1783446955,TOWER_B,119,0.0963,0.47
1783446956,TOWER_A,233,0.1413,0.589
1783446957,TOWER_B,61,0.05,0.242
1783446958,TOWER_A,373,0.212,1.755
1783446959,TOWER_B,111,0.066,0.375
1783446960,TOWER_A,160,0.0848,0.78
1783446961,TOWER_B,133,0.0775,0.482
1783446962,TOWER_A,476,0.2387,1.921
1783446963,TOWER_B,139,0.0701,0.662
1783446964,TOWER_A,335,0.1947,1.358
1783446965,TOWER_B,125,0.0589,0.314
1783446966,TOWER_A,499,0.2594,1.111
1783446967,TOWER_B,111,0.0609,0.337
1783446968,TOWER_A,380,0.2017,1.283
1783446969,TOWER_B,146,0.0547,0.381
1783446970,TOWER_A,290,0.1352,0.751
1783446971,TOWER_B,111,0.0698,0.346
1783446972,TOWER_A,255,0.1435,1.215
1783446973,TOWER_B,125,0.0757,0.456
1783446974,TOWER_A,402,0.2174,1.107
1783446975,TOWER_B,107,0.05,0.428
1783446976,TOWER_A,198,0.0925,0.556
1783446977,TOWER_B,87,0.05,0.215
1783446978,TOWER_A,412,0.2376,0.929
1783446979,TOWER_B,117,0.05,0.468
1783446980,TOWER_A,354,0.1504,1.395
1783446981,TOWER_B,66,0.0656,0.28
1783446982,TOWER_A,200,0.1231,0.437
1783446983,TOWER_B,59,0.05,0.207
1783446984,TOWER_A,324,0.1753,0.702
1783446985,TOWER_B,132,0.0649,0.332
1783446986,TOWER_A,374,0.2136,1.394
1783446987,TOWER_B,92,0.05,0.433
1783446988,TOWER_A,410,0.2048,1.072
1783446989,TOWER_B,82,0.0553,0.407
1783446990,TOWER_A,371,0.2424,1.508
1783446991,TOWER_B,86,0.0584,0.397
1783446992,TOWER_A,372,0.2082,1.506
1783446993,TOWER_B,77,0.05,0.341
1783446994,TOWER_A,418,0.2164,0.987
1783446995,TOWER_B,95,0.05,0.365
1783446996,TOWER_A,447,0.2562,1.359
1783446997,TOWER_B,51,0.0521,0.174
1783446998,TOWER_A,467,0.2841,2.197
1783446999,TOWER_B,95,0.0562,0.312
1783447000,TOWER_A,223,0.1276,0.847
1783447001,TOWER_B,87,0.05,0.396
1783447002,TOWER_A,263,0.1575,0.696
1783447003,TOWER_B,87,0.05,0.35
1783447004,TOWER_A,368,0.2057,1.096
1783447005,TOWER_B,70,0.05,0.216
1783447006,TOWER_A,203,0.0951,0.435
1783447007,TOWER_B,72,0.05,0.231
1783447008,TOWER_A,349,0.1987,1.59
1783447009,TOWER_B,82,0.05,0.246
1783447010,TOWER_A,280,0.2072,1.377
1783447011,TOWER_B,139,0.085,0.446
1783447012,TOWER_A,488,0.3025,1.338
1783447013,TOWER_B,92,0.0808,0.458
1783447014,TOWER_A,341,0.1979,1.497
1783447015,TOWER_B,143,0.0786,0.307
1783447016,TOWER_A,328,0.1642,1.486
1783447017,TOWER_B,117,0.053,0.357
1783447018,TOWER_A,454,0.269,1.334
1783447019,TOWER_B,119,0.0715,0.386
1783447020,TOWER_A,436,0.2294,0.952
1783447021,TOWER_B,147,0.0775,0.454
1783447022,TOWER_A,389,0.2227,1.583
1783447023,TOWER_B,113,0.0633,0.298
1783447024,TOWER_A,394,0.2141,1.731
1783447025,TOWER_B,133,0.0728,0.596
1783447026,TOWER_A,479,0.2178,1.33
1783447027,TOWER_B,113,0.0631,0.387
1783447028,TOWER_A,266,0.1266,0.856
1783447029,TOWER_B,86,0.055,0.414
1783447030,TOWER_A,357,0.201,1.605
1783447031,TOWER_B,128,0.0861,0.546
1783447032,TOWER_A,361,0.2157,1.49
1783447033,TOWER_B,72,0.0744,0.147
1783447034,TOWER_A,408,0.187,1.327
1783447035,TOWER_B,122,0.0653,0.596
1783447036,TOWER_A,312,0.1325,0.84
1783447037,TOWER_B,83,0.0559,0.204
1783447038,TOWER_A,375,0.205,1.814
1783447039,TOWER_B,83,0.05,0.263
1783447040,TOWER_A,490,0.2776,1.486
1783447041,TOWER_B,76,0.05,0.31
1783447042,TOWER_A,213,0.1553,0.828
1783447043,TOWER_B,129,0.0668,0.274
1783447044,TOWER_A,395,0.221,1.227
1783447045,TOWER_B,53,0.05,0.149
1783447046,TOWER_A,167,0.1112,0.787
1783447047,TOWER_B,141,0.0543,0.296
1783447048,TOWER_A,183,0.1182,0.736
1783447049,TOWER_B,130,0.0619,0.544
1783447050,TOWER_A,461,0.2459,1.082
1783447051,TOWER_B,125,0.087,0.415
1783447052,TOWER_A,472,0.2569,1.008
1783447053,TOWER_B,118,0.0778,0.415
1783447054,TOWER_A,330,0.196,0.931
1783447055,TOWER_B,148,0.0752,0.736
1783447056,TOWER_A,496,0.2802,2.124
1783447057,TOWER_B,149,0.0731,0.58
1783447058,TOWER_A,343,0.1902,1.681
1783447059,TOWER_B,143,0.0889,0.545
1783447060,TOWER_A,341,0.1703,1.688
1783447061,TOWER_B,112,0.071,0.411
1783447062,TOWER_A,216,0.1264,1.03
1783447063,TOWER_B,127,0.05,0.427
1783447064,TOWER_A,358,0.184,1.179
1783447065,TOWER_B,63,0.05,0.19
1783447066,TOWER_A,316,0.1667,1.205
1783447067,TOWER_B,115,0.05,0.422
1783447068,TOWER_A,395,0.2382,0.826
1783447069,TOWER_B,77,0.064,0.217
1783447070,TOWER_A,394,0.2031,1.164
1783447071,TOWER_B,70,0.05,0.154
1783447072,TOWER_A,315,0.1747,0.788
1783447073,TOWER_B,128,0.0977,0.572
1783447074,TOWER_A,445,0.2903,1.431
1783447075,TOWER_B,136,0.0621,0.474
1783447076,TOWER_A,360,0.1545,1.587
1783447077,TOWER_B,59,0.05,0.292
1783447078,TOWER_A,282,0.121,1.1
1783447079,TOWER_B,75,0.05,0.209
1783447080,TOWER_A,346,0.1942,0.904
1783447081,TOWER_B,84,0.051,0.185
1783447082,TOWER_A,496,0.2981,1.681
1783447083,TOWER_B,83,0.0787,0.401
1783447084,TOWER_A,198,0.1269,0.783
1783447085,TOWER_B,51,0.05,0.135
1783447086,TOWER_A,213,0.0889,0.775
1783447087,TOWER_B,144,0.0698,0.422
1783447088,TOWER_A,261,0.1727,0.779
1783447089,TOWER_B,92,0.05,0.243
1783447090,TOWER_A,334,0.2077,1.382
1783447091,TOWER_B,93,0.0541,0.306
1783447092,TOWER_A,253,0.1562,0.908
1783447093,TOWER_B,93,0.05,0.315
1783447094,TOWER_A,362,0.2164,1.347
1783447095,TOWER_B,92,0.05,0.365
1783447096,TOWER_A,154,0.0902,0.507
1783447097,TOWER_B,101,0.0555,0.418
1783447098,TOWER_A,268,0.1727,1.059
1783447099,TOWER_B,54,0.05,0.253
1783447100,TOWER_A,493,0.2386,1.847
1783447101,TOWER_B,68,0.05,0.144
1783447102,TOWER_A,398,0.2084,1.59
1783447103,TOWER_B,79,0.0577,0.316
1783447104,TOWER_A,316,0.1656,1.053
1783447105,TOWER_B,98,0.05,0.294
1783447106,TOWER_A,391,0.1899,1.568
1783447107,TOWER_B,112,0.0768,0.312
1783447108,TOWER_A,429,0.1969,1.666
1783447109,TOWER_B,130,0.0933,0.429
1783447110,TOWER_A,387,0.1893,1.644
1783447111,TOWER_B,78,0.05,0.298
1783447112,TOWER_A,455,0.2294,2.034
1783447113,TOWER_B,125,0.0511,0.343
1783447114,TOWER_A,354,0.1922,1.256
1783447115,TOWER_B,121,0.0645,0.567
1783447116,TOWER_A,463,0.2263,1.597
1783447117,TOWER_B,128,0.063,0.435
1783447118,TOWER_A,150,0.0854,0.585
1783447119,TOWER_B,102,0.066,0.219
1783447120,TOWER_A,320,0.1369,0.667
1783447121,TOWER_B,147,0.0721,0.418
1783447122,TOWER_A,316,0.1345,1.152
1783447123,TOWER_B,77,0.05,0.222
1783447124,TOWER_A,407,0.2175,1.483
1783447125,TOWER_B,134,0.087,0.369
1783447126,TOWER_A,212,0.1372,0.705
1783447127,TOWER_B,102,0.05,0.41
1783447128,TOWER_A,421,0.2398,1.351
1783447129,TOWER_B,66,0.05,0.224
1783447130,TOWER_A,186,0.0884,0.376
1783447131,TOWER_B,131,0.0882,0.405
1783447132,TOWER_A,165,0.0944,0.515
1783447133,TOWER_B,73,0.05,0.192
1783447134,TOWER_A,403,0.2267,1.402
1783447135,TOWER_B,137,0.05,0.682
1783447136,TOWER_A,492,0.2761,1.182
1783447137,TOWER_B,125,0.0525,0.453
1783447138,TOWER_A,495,0.2756,1.224
1783447139,TOWER_B,114,0.0552,0.405
1783447140,TOWER_A,485,0.2752,1.666
1783447141,TOWER_B,85,0.0711,0.261
1783447142,TOWER_A,176,0.1003,0.632
1783447143,TOWER_B,81,0.065,0.187
1783447144,TOWER_A,260,0.124,0.639
1783447145,TOWER_B,118,0.0942,0.407
1783447146,TOWER_A,382,0.192,0.816
1783447147,TOWER_B,75,0.05,0.342
1783447148,TOWER_A,213,0.1128,0.864
1783447149,TOWER_B,105,0.05,0.32
1783447150,TOWER_A,246,0.105,0.768
1783447151,TOWER_B,116,0.05,0.48
1783447152,TOWER_A,416,0.1592,1.218
1783447153,TOWER_B,82,0.05,0.263
1783447154,TOWER_A,475,0.2507,1.277
1783447155,TOWER_B,88,0.0787,0.44
1783447156,TOWER_A,381,0.2259,1.536
1783447157,TOWER_B,133,0.0804,0.438
1783447158,TOWER_A,197,0.1528,0.964
1783447159,TOWER_B,107,0.05,0.401
1783447160,TOWER_A,499,0.2759,1.316
1783447161,TOWER_B,61,0.0746,0.257
1783447162,TOWER_A,359,0.1893,1.456
1783447163,TOWER_B,133,0.0573,0.393
1783447164,TOWER_A,225,0.1413,0.682
1783447165,TOWER_B,130,0.0611,0.561
1783447166,TOWER_A,396,0.2452,1.819
1783447167,TOWER_B,92,0.0677,0.201
1783447168,TOWER_A,465,0.2545,1.573
1783447169,TOWER_B,121,0.0868,0.492
1783447170,TOWER_A,217,0.1158,0.943
1783447171,TOWER_B,62,0.05,0.269
1783447172,TOWER_A,462,0.2684,2.196
1783447173,TOWER_B,122,0.06,0.592
1783447174,TOWER_A,213,0.1485,0.508
1783447175,TOWER_B,132,0.0747,0.488
1783447176,TOWER_A,331,0.1897,1.066
1783447177,TOWER_B,139,0.0509,0.485
1783447178,TOWER_A,229,0.1143,1.108
1783447179,TOWER_B,54,0.05,0.213
1783447180,TOWER_A,492,0.2907,2.166
1783447181,TOWER_B,94,0.0805,0.337
1783447182,TOWER_A,352,0.1743,1.066
1783447183,TOWER_B,138,0.0601,0.658
1783447184,TOWER_A,331,0.1593,1.006
1783447185,TOWER_B,54,0.05,0.111
1783447186,TOWER_A,363,0.2299,0.798
1783447187,TOWER_B,72,0.05,0.203
1783447188,TOWER_A,269,0.1506,1.231
1783447189,TOWER_B,84,0.05,0.228
1783447190,TOWER_A,390,0.2073,1.873
1783447191,TOWER_B,145,0.0561,0.611
1783447192,TOWER_A,484,0.2901,1.118
1783447193,TOWER_B,103,0.0603,0.37
1783447194,TOWER_A,351,0.184,0.783
1783447195,TOWER_B,98,0.1145,0.291
1783447196,TOWER_A,441,0.2449,1.189
1783447197,TOWER_B,119,0.05,0.451
1783447198,TOWER_A,203,0.1259,0.775
1783447199,TOWER_B,127,0.05,0.308
1783447200,TOWER_A,294,0.1727,1.281
1783447201,TOWER_B,142,0.0877,0.494
1783447202,TOWER_A,235,0.1582,1.071
1783447203,TOWER_B,86,0.05,0.325
1783447204,TOWER_A,171,0.0891,0.591
1783447205,TOWER_B,71,0.05,0.279
1783447206,TOWER_A,480,0.284,2.085
1783447207,TOWER_B,133,0.0826,0.383
1783447208,TOWER_A,441,0.2554,1.16
1783447209,TOWER_B,57,0.056,0.271
1783447210,TOWER_A,385,0.2094,0.939
1783447211,TOWER_B,140,0.107,0.653
1783447212,TOWER_A,178,0.0971,0.702
1783447213,TOWER_B,106,0.0768,0.349
1783447214,TOWER_A,332,0.1745,1.004
1783447215,TOWER_B,120,0.0786,0.475
1783447216,TOWER_A,309,0.1948,1.143
1783447217,TOWER_B,109,0.05,0.353
1783447218,TOWER_A,167,0.1117,0.489
1783447219,TOWER_B,104,0.0614,0.261
1783447220,TOWER_A,187,0.1447,0.917
1783447221,TOWER_B,83,0.05,0.397
1783447222,TOWER_A,250,0.1448,0.927
1783447223,TOWER_B,90,0.05,0.231
1783447224,TOWER_A,439,0.2571,1.202
1783447225,TOWER_B,77,0.05,0.216
1783447226,TOWER_A,322,0.1507,0.957
1783447227,TOWER_B,80,0.0578,0.365
1783447228,TOWER_A,492,0.2739,1.206
1783447229,TOWER_B,70,0.05,0.241
1783447230,TOWER_A,216,0.1073,0.57
1783447231,TOWER_B,123,0.0605,0.334
1783447232,TOWER_A,340,0.1792,1.326
1783447233,TOWER_B,100,0.0742,0.433
1783447234,TOWER_A,192,0.1318,0.791
1783447235,TOWER_B,85,0.05,0.36
1783447236,TOWER_A,272,0.1487,0.826
1783447237,TOWER_B,126,0.0723,0.491
1783447238,TOWER_A,427,0.2076,1.193
1783447239,TOWER_B,75,0.0667,0.357
1783447240,TOWER_A,492,0.2808,2.419
1783447241,TOWER_B,147,0.0987,0.638
1783447242,TOWER_A,345,0.1828,0.989
1783447243,TOWER_B,68,0.05,0.289
1783447244,TOWER_A,482,0.2564,1.895
1783447245,TOWER_B,55,0.05,0.267
1783447246,TOWER_A,274,0.1437,0.603
1783447247,TOWER_B,97,0.072,0.203
1783447248,TOWER_A,245,0.1894,0.499
1783447249,TOWER_B,64,0.05,0.292
1783447250,TOWER_A,306,0.1311,1.247
1783447251,TOWER_B,98,0.0575,0.395
1783447252,TOWER_A,189,0.0812,0.809
1783447253,TOWER_B,67,0.05,0.33
1783447254,TOWER_A,322,0.1782,1.163
1783447255,TOWER_B,133,0.0687,0.41
1783447256,TOWER_A,322,0.1582,0.858
1783447257,TOWER_B,114,0.0738,0.25
1783447258,TOWER_A,269,0.1096,0.861
1783447259,TOWER_B,71,0.05,0.259
1783447260,TOWER_A,422,0.2164,1.768
1783447261,TOWER_B,109,0.0661,0.537
1783447262,TOWER_A,495,0.2481,2.015
1783447263,TOWER_B,85,0.0519,0.258
1783447264,TOWER_A,468,0.2875,0.937
1783447265,TOWER_B,131,0.0609,0.652
1783447266,TOWER_A,410,0.2154,1.851
1783447267,TOWER_B,59,0.05,0.162
1783447268,TOWER_A,430,0.2431,1.944
1783447269,TOWER_B,69,0.05,0.249
1783447270,TOWER_A,478,0.2877,2.327
1783447271,TOWER_B,119,0.0823,0.592
1783447272,TOWER_A,273,0.1773,0.857
1783447273,TOWER_B,110,0.072,0.289
1783447274,TOWER_A,427,0.275,1.813
1783447275,TOWER_B,108,0.05,0.292
1783447276,TOWER_A,242,0.1649,0.57
1783447277,TOWER_B,71,0.05,0.207
1783447278,TOWER_A,184,0.0913,0.688
1783447279,TOWER_B,117,0.0507,0.457
1783447280,TOWER_A,460,0.2657,1.393
1783447281,TOWER_B,53,0.05,0.226
1783447282,TOWER_A,277,0.1446,0.684
1783447283,TOWER_B,132,0.0788,0.444
1783447284,TOWER_A,169,0.1492,0.796
1783447285,TOWER_B,78,0.05,0.286
1783447286,TOWER_A,410,0.2199,1.754
1783447287,TOWER_B,107,0.0878,0.524
1783447288,TOWER_A,316,0.144,0.794
1783447289,TOWER_B,107,0.0643,0.438
1783447290,TOWER_A,468,0.2117,2.125
1783447291,TOWER_B,103,0.05,0.214
1783447292,TOWER_A,385,0.1901,0.937
1783447293,TOWER_B,77,0.05,0.348
1783447294,TOWER_A,181,0.0756,0.821
1783447295,TOWER_B,126,0.074,0.544
1783447296,TOWER_A,380,0.2391,0.902
1783447297,TOWER_B,88,0.0897,0.214
1783447298,TOWER_A,340,0.1683,1.149
1783447299,TOWER_B,106,0.0735,0.365
1783447300,TOWER_A,479,0.2903,1.126
1783447301,TOWER_B,113,0.0652,0.545
1783447302,TOWER_A,294,0.1775,1.131
1783447303,TOWER_B,141,0.0875,0.408
1783447304,TOWER_A,250,0.1481,1.195
1783447305,TOWER_B,79,0.05,0.351
1783447306,TOWER_A,228,0.0868,1.11
1783447307,TOWER_B,135,0.068,0.349
1783447308,TOWER_A,309,0.1563,1.262
1783447309,TOWER_B,99,0.05,0.469
1783447310,TOWER_A,404,0.2437,1.987
1783447311,TOWER_B,103,0.0859,0.443
1783447312,TOWER_A,428,0.2408,1.339
1783447313,TOWER_B,72,0.05,0.175
1783447314,TOWER_A,337,0.1794,1.646
1783447315,TOWER_B,67,0.05,0.216
1783447316,TOWER_A,359,0.2019,0.799
1783447317,TOWER_B,130,0.0629,0.379
1783447318,TOWER_A,390,0.2347,1.255
1783447319,TOWER_B,103,0.05,0.439
1783447320,TOWER_A,205,0.1576,0.624
1783447321,TOWER_B,144,0.0506,0.573
1783447322,TOWER_A,286,0.165,0.641
1783447323,TOWER_B,77,0.05,0.173
1783447324,TOWER_A,255,0.1626,0.654
1783447325,TOWER_B,57,0.05,0.166
1783447326,TOWER_A,218,0.1252,1.041
1783447327,TOWER_B,81,0.05,0.184
1783447328,TOWER_A,339,0.2101,0.723
1783447329,TOWER_B,55,0.05,0.133
1783447330,TOWER_A,341,0.1785,1.186
1783447331,TOWER_B,121,0.0669,0.53
1783447332,TOWER_A,427,0.2194,2.108
1783447333,TOWER_B,135,0.0556,0.39
1783447334,TOWER_A,181,0.0882,0.675
1783447335,TOWER_B,89,0.05,0.352
1783447336,TOWER_A,324,0.18,1.53
1783447337,TOWER_B,100,0.0547,0.419
1783447338,TOWER_A,407,0.2088,0.979
1783447339,TOWER_B,96,0.0685,0.378
1783447340,TOWER_A,272,0.1729,1.04
1783447341,TOWER_B,144,0.0983,0.449
1783447342,TOWER_A,234,0.1441,0.716
1783447343,TOWER_B,119,0.05,0.558
1783447344,TOWER_A,365,0.1828,0.854
1783447345,TOWER_B,117,0.05,0.385
1783447346,TOWER_A,365,0.1673,1.568
1783447347,TOWER_B,56,0.054,0.235
1783447348,TOWER_A,163,0.1245,0.414
1783447349,TOWER_B,147,0.0818,0.509
1783447350,TOWER_A,186,0.1128,0.861
1783447351,TOWER_B,76,0.05,0.175
1783447352,TOWER_A,176,0.1212,0.382
1783447353,TOWER_B,115,0.0695,0.332
1783447354,TOWER_A,301,0.1568,0.797
1783447355,TOWER_B,103,0.0685,0.481
1783447356,TOWER_A,213,0.1147,0.616
1783447357,TOWER_B,63,0.05,0.198
1783447358,TOWER_A,219,0.1355,0.627
1783447359,TOWER_B,142,0.1541,0.35
1783447360,TOWER_A,303,0.2041,0.86
1783447361,TOWER_B,71,0.05,0.143
1783447362,TOWER_A,402,0.2045,1.695
1783447363,TOWER_B,118,0.05,0.553
1783447364,TOWER_A,420,0.259,1.205
1783447365,TOWER_B,105,0.0807,0.227
1783447366,TOWER_A,178,0.0863,0.46
1783447367,TOWER_B,131,0.071,0.304
1783447368,TOWER_A,223,0.128,0.856
1783447369,TOWER_B,109,0.0724,0.473
1783447370,TOWER_A,433,0.2736,1.666
1783447371,TOWER_B,100,0.05,0.289
1783447372,TOWER_A,208,0.129,0.845
1783447373,TOWER_B,65,0.05,0.283
1783447374,TOWER_A,392,0.2076,1.067
1783447375,TOWER_B,55,0.05,0.26
1783447376,TOWER_A,478,0.2633,0.961
1783447377,TOWER_B,50,0.05,0.162
1783447378,TOWER_A,298,0.1718,0.744
1783447379,TOWER_B,61,0.05,0.257
1783447380,TOWER_A,159,0.1014,0.692
1783447381,TOWER_B,73,0.05,0.232
1783447382,TOWER_A,281,0.1899,1.281
1783447383,TOWER_B,124,0.0735,0.272
1783447384,TOWER_A,211,0.1038,0.541
1783447385,TOWER_B,92,0.0573,0.332
1783447386,TOWER_A,411,0.2481,1.685
1783447387,TOWER_B,83,0.05,0.411
1783447388,TOWER_A,367,0.2292,1.554
1783447389,TOWER_B,142,0.0857,0.359
1783447390,TOWER_A,381,0.2111,1.016
1783447391,TOWER_B,145,0.0668,0.456
1783447392,TOWER_A,485,0.2764,2.425
1783447393,TOWER_B,106,0.05,0.466
1783447394,TOWER_A,221,0.083,0.488
1783447395,TOWER_B,70,0.05,0.331
1783447396,TOWER_A,165,0.0862,0.636
1783447397,TOWER_B,89,0.0617,0.428
1783447398,TOWER_A,187,0.0995,0.483
1783447399,TOWER_B,82,0.05,0.394
1783447400,TOWER_A,326,0.1679,1.182
1783447401,TOWER_B,82,0.05,0.397
1783447402,TOWER_A,470,0.274,1.838
1783447403,TOWER_B,77,0.059,0.185
1783447404,TOWER_A,232,0.1016,1.12
1783447405,TOWER_B,149,0.0838,0.351
1783447406,TOWER_A,166,0.1077,0.754
1783447407,TOWER_B,114,0.05,0.356
1783447408,TOWER_A,305,0.2054,0.817
1783447409,TOWER_B,125,0.0596,0.515
1783447410,TOWER_A,321,0.1987,1.572
1783447411,TOWER_B,95,0.0666,0.215
1783447412,TOWER_A,219,0.1079,1.017
1783447413,TOWER_B,82,0.05,0.378
1783447414,TOWER_A,220,0.1495,0.573
1783447415,TOWER_B,118,0.0548,0.491
1783447416,TOWER_A,404,0.228,1.425
1783447417,TOWER_B,115,0.05,0.49
1783447418,TOWER_A,280,0.1627,0.771
1783447419,TOWER_B,85,0.05,0.262
1783447420,TOWER_A,198,0.1205,0.609
1783447421,TOWER_B,137,0.0592,0.535
1783447422,TOWER_A,170,0.1008,0.561
1783447423,TOWER_B,103,0.0502,0.495
1783447424,TOWER_A,469,0.2078,2.029
1783447425,TOWER_B,99,0.0568,0.377
1783447426,TOWER_A,369,0.2302,1.329
1783447427,TOWER_B,100,0.05,0.266
1783447428,TOWER_A,336,0.1738,1.087
1783447429,TOWER_B,101,0.0826,0.301
1783447430,TOWER_A,181,0.1117,0.832
1783447431,TOWER_B,70,0.05,0.163
1783447432,TOWER_A,352,0.2015,1.429
1783447433,TOWER_B,79,0.05,0.279
1783447434,TOWER_A,425,0.2855,1.113
1783447435,TOWER_B,64,0.0533,0.165
1783447436,TOWER_A,391,0.2514,0.994
1783447437,TOWER_B,58,0.05,0.243
1783447438,TOWER_A,165,0.0662,0.342
1783447439,TOWER_B,81,0.0551,0.347
1783447440,TOWER_A,465,0.2834,1.04
1783447441,TOWER_B,121,0.0932,0.246
1783447442,TOWER_A,322,0.1451,1.021
1783447443,TOWER_B,72,0.05,0.151
1783447444,TOWER_A,286,0.1269,1.41
1783447445,TOWER_B,76,0.05,0.275
1783447446,TOWER_A,328,0.1939,0.809
1783447447,TOWER_B,91,0.0772,0.432
1783447448,TOWER_A,210,0.1211,0.803
1783447449,TOWER_B,57,0.05,0.159
1783447450,TOWER_A,253,0.1525,0.545
1783447451,TOWER_B,142,0.0619,0.671
1783447452,TOWER_A,466,0.253,2.325
1783447453,TOWER_B,60,0.05,0.271
1783447454,TOWER_A,344,0.1777,1.6
1783447455,TOWER_B,70,0.0516,0.286
1783447456,TOWER_A,405,0.24,0.903
1783447457,TOWER_B,93,0.0722,0.346
1783447458,TOWER_A,225,0.1535,0.767
1783447459,TOWER_B,88,0.05,0.278
1783447460,TOWER_A,420,0.2088,1.312
1783447461,TOWER_B,143,0.0568,0.326
1783447462,TOWER_A,330,0.218,1.033
1783447463,TOWER_B,82,0.0779,0.279
1783447464,TOWER_A,281,0.1829,1.155
1783447465,TOWER_B,116,0.0527,0.524
1783447466,TOWER_A,300,0.2004,1.026
1783447467,TOWER_B,104,0.0544,0.326
1783447468,TOWER_A,304,0.1758,0.753
1783447469,TOWER_B,62,0.051,0.214
1783447470,TOWER_A,384,0.2386,1.095
1783447471,TOWER_B,85,0.058,0.287
1783447472,TOWER_A,397,0.2481,1.644
1783447473,TOWER_B,136,0.0758,0.645
1783447474,TOWER_A,314,0.1704,1.511
1783447475,TOWER_B,75,0.05,0.184
1783447476,TOWER_A,354,0.1737,0.777
1783447477,TOWER_B,123,0.05,0.273
1783447478,TOWER_A,314,0.1953,1.534
1783447479,TOWER_B,87,0.05,0.343
1783447480,TOWER_A,362,0.216,1.403
1783447481,TOWER_B,149,0.0947,0.737
1783447482,TOWER_A,403,0.2271,0.848
1783447483,TOWER_B,72,0.0589,0.18
